id,estado,direccion_completa,tipo,lon,lat
787,Portuguesa,"Ambulatorio Rural, Vía Caño Delgadito, Caño Delgadito 3353, Portuguesa, Venezuela",Hospital,-69.4507471,8.7914152
788,Portuguesa,"Módulo, Unnamed Road, Paraíso De Chabasquén 3357, Portuguesa, Venezuela",Hospital,-69.9443239,9.4347159
789,Portuguesa,"Ambulatorio Rural, Troncal5, Barrancones 3355, Portuguesa, Venezuela",Hospital,-69.8939051,8.8985746
790,Portuguesa,"Ambulatorio Rural, Principal, Tucupido 3350, Portuguesa, Venezuela",Hospital,-69.845687,8.9515772
791,Portuguesa,"Hospital Tipo 1, Leonardo Ruiz Pineda, Biscucuy 3351, Portuguesa, Venezuela",Hospital,-69.9815381,9.3607946
792,Portuguesa,"Estado  Portuguesa , Ciudad Acarigua Av. Cruce Con Calle 20 Y 21, Araure Clinica Santa Maria . Teléfonos:  (0255) 621,5022  / 5022 / 622,5205 /
0255 - 935.50.23/ 24/ 25 / Fax: 622,5205",Privada,-69.2202196,9.5817762
793,Portuguesa,"Estado  Portuguesa , Ciudad Araure Av. Las Lagrimas Cruce Con Av. 14, Edif. Cemell, Pb, Local Cemell Clinica De Especialidades Medicas Los Llanos, C.a. Cemell . Teléfonos:  (0255) 600.1100",Privada,-69.2150044,9.5598331
794,Portuguesa,"Estado  Portuguesa , Ciudad Araure Av. 28 Con Teo Capriles ""Urb. El Pilar"" Medica Portuguesa, C.a. . Teléfonos:  0255- 621,0322",Privada,-69.2058023,9.5716688
795,Portuguesa,"Estado  Portuguesa , Ciudad Guanare Carrera 4, Al Lado De La Concha Acústica, Guanare. Centro Medico Portuguesa . Teléfonos:  (0257) 251.1816",Privada,-69.744904,9.0477381
796,Portuguesa,"Estado  Portuguesa , Ciudad Guanare Av. 23 De Enero Esquina Calle Paez. Hospital Clinico Del Este . Teléfonos:  (0257)  251.4833 / Fax: 251,4936",Privada,-69.7339234,9.0551581
797,Sucre,"Estado Sucre , Municipio Arismendi , Rio Caribe Hospital Dr. Pedro R. Figallo Hospital Tipo I Comunidad Rio Caribe Rio Caribe 6164, Sucre, Venezuela",Hospital,-63.1052469,10.6953526
798,Sucre,"Estado Sucre , Municipio Benitez , El Pilar Hospital El Pilar 6152, Sucre, Venezuela",Hospital,-63.155349,10.548449
799,Sucre,"Estado Sucre , Municipio Benitez , General Francisco Antonio Vasquez Benitez, 6152, Sucre, Venezuela",otras,-62.9205918,10.2084089
800,Sucre,"Estado Sucre , Municipio Bermudez , Santa Catalina Pachico Aguilera) Santa Catalina, 6150, Sucre, Venezuela",otras,-63.2385691,10.6156859
801,Sucre,"Estado Sucre , Municipio Bermudez , Santa Catalina Hospital Dr. Santos Anibal Dominicci Hospital Tipo Iii Comunidad Casco Central Carupano (Compa Venzuela, Hospital General Santos Anibal Dominicci, Avenida Circunvalacion Oeste, Carúpano 6150, Sucre, Venezuela",Hospital,-63.2549426,10.6462422
802,Sucre,"Estado Sucre , Municipio Bermudez , Santa Catalina Centro De Diagnostico Integral Simon Bolivar Centros De Diagnóstico In Tegral Comunidad Casco Central Carupano (Compa Carupano, Sucre, Venezuela",Centro de Diagnóstico Integral,-63.2562482,10.6429802
803,Sucre,"Estado Sucre , Municipio Bermudez , Santa Catalina Maternidad Candelaria Garcia Otro Centro De Salud Comunidad Casco Central Carupano (Compa Av. Universitaria, Sector Bello Monte, Diagonal Al Hospital Santos Aníbal Dominicci. Municipio Bermúdez, Carúpano Estado Sucre, Av. Universitaria, Carúpano 6150, Sucre, Venezuela",otras,-63.2542749,10.6468453
804,Sucre,"Estado Sucre , Municipio Bermudez , Santa Catalina Ipasme Carupano Unidades Tipo I Comunidad Urb. Los Mangles 6150, Carúpano 6150, Sucre, Venezuela",otras,-63.2586071,10.6546247
805,Sucre,"Estado Sucre , Municipio Cajigal , Yaguaraparo Hospital I Yaguaraparo Hospital Tipo I Comunidad Yaguaraparo Yaguaraparo 6155, Sucre, Venezuela",Hospital,-62.8251719,10.5736002
806,Sucre,"Estado Sucre , Municipio Cruz Salmeron Acosta , Araya Hospital . Virgen Del Valle Hospital Ital Tipo I Comu Nidad Casco Central Araya Sucr Araya 6102, Sucre, Venezuela",Hospital,-64.2483975,10.5769431
807,Sucre,"Estado Sucre , Municipio Mariño , Irapa Hospital . Freddy Mocary De Irapa Hospital Ital Tipo I Comu Nidad Irapa Sucr Irapa 6156, Sucre, Venezuela",Hospital,-62.5825397,10.5729676
808,Sucre,"Estado Sucre , Municipio Montes , Cumanacoa Hospital . Dr. Luis D. Beauperthuy Hospital Ital Tipo I Comu Nidad Cumanacoa Sucr Calle Bolívar, Cumanacoa 6106, Sucre, Venezuela",Hospital,-63.9236552,10.2507515
809,Sucre,"Estado Sucre , Municipio Ribero , Cariaco Hospital Dr. Diego Carbonell Hospit Al Tipo I Comuni Dad Cariaco Cariaco 6126, Sucre, Venezuela",Hospital,-63.553133,10.5007203
810,Sucre,"Estado Sucre , Municipio Sucre , Altagracia Hospital Dr. Julio Rodriguez Hospit Al Tipo Iii Parroq Uia Altagracia Altagracia, 6101, Sucre, Venezuela",Hospital,-64.183316,10.4112908
811,Sucre,"Estado Sucre , Municipio Sucre , Valentin Valiente Hospital U. Antonio Patricio De Alcala Hospital Tal Tipo Iv Comun Idad Cumana Cumana 6101, Sucre, Venezuela",Hospital,-64.1622418,10.4691021
812,Sucre,"Estado Sucre , Municipio Valdez , Guiria Hospital Dr. Andres Gutierrez Solis Hospital Tal Tipo I Comun Idad Casco Central Guiria Guiria, Sucre, Venezuela",Hospital,-62.3037176,10.584981
813,Sucre,"Estado Sucre , Municipio Valdez , Guiria Ipasme Guiria Unida Des Tipo I Comun Idad Casco Central Guiria Ipasme, Troncal 9, Güiria 6161, Sucre, Venezuela",otras,-62.2962482,10.5807285
814,Sucre,"Hospital Dr. Luis Daniel Beauperthuy, Calle Bolívar, Cumanacoa 6106, Sucre, Venezuela",Hospital,-63.9236479,10.2507427
815,Sucre,"R.a.i.c.s, Av. Carúpano, Cumaná 6101, Sucre, Venezuela",Hospital,-64.1157303,10.4587966
816,Sucre,"Centro Clínico Punta Del Este, Av. Carúpano, Cumaná 6101, Sucre, Venezuela",Clínica,-64.1212086,10.4644923
817,Sucre,"Diagnostico Mastología De La Mujer, Calle Principal, Mochima 6101, Sucre, Venezuela",Clínica,-64.33929,10.34556
818,Sucre,"Clínica  Santa Ana, Av. Fernández De Zerpa, Cumaná 6101, Sucre, Venezuela",Clínica,-64.1750172,10.4750888
819,Sucre,"Hospital Dr. Diego Carnonell, Calle Ciega Romulo Gallegos, Cariaco 6126, Sucre, Venezuela",Hospital,-63.5530524,10.5007297
820,Sucre,"Estado  Sucre , Ciudad Carupano Calle Centaura (Frente Al Ateneo) Carúpano Clinica De Especialidades . Teléfonos:  (0294)  332.2241  / 333.1355",Privada,-63.248007,10.6662672
821,Sucre,"Estado  Sucre , Ciudad Carupano Calle Quebrada Honda Entre Av. Independência Y Juncal. Carúpano Clinica San Pablo, C.a. . Teléfonos:  (0294)  331.2239  / 331.5355",Privada,-63.2471169,10.6685845
822,Sucre,"Estado  Sucre , Ciudad Carupano Calle Santa Rosa, Casa Nro. 25, Sector
Santa Rosa Clinica Santa Rosa
Carupano, C.a. . Teléfonos:  (0294) 332.0630/ 331.3551",Privada,-63.2445773,10.669975
823,Sucre,"Estado  Sucre , Ciudad Carupano Av. Libertad, Edif. Centro Clínico (Frente Al
Parque Miranda). Carúpano Policlinica Carupano,
C.a . Teléfonos:  (0294)  330.0500",Privada,-63.2477608,10.6709542
824,Sucre,"Estado  Sucre , Ciudad Cumana Calle Vargas Cruce Con Av. 4 De Julio, Cumaná. Hospital Clinico San Vicente De Paul (Fundacion Vicenciana) . Teléfonos:  (0293)  433.2621 Al 23. Fax: (0293)
431.0392",Privada,-64.1834861,10.4539748
825,Táchira,"Estado Tachira , Municipio Jauregui , Emilio Constantino Guerrer O Via Principal Centro Poblado Al Lado De, Jauregui, 5022, Táchira, Venezuela",otras,-71.975699,8.1362938
826,Táchira,"Estado  Tachira , Ciudad Rubio Calle 23, Av. 7, No 6-112. Urb. La Colonia, Rubio. Centro Medico La Colonia, C.a. . Teléfonos:  (0276) 762.1785 / 4811.",Privada,-72.3555314,7.697988
827,Táchira,"Estado  Tachira , Ciudad San Antonio Del Tachira Carrera 19, No. 2-20. Esq. Urb. Cayetano Redondo. San Antonio Del Táchira. Centro Clinico Divino Niño Hospital Privado, C.a. . Teléfonos:  (0276)  771.5902",Privada,-72.4463086,7.8056919
828,Táchira,"Estado  Tachira , Ciudad San Antonio Del Tachira Calle 6, No. 3-3. Barrio Ocumare. San Antonio Del Táchira. Centro Medico Los Andes S.r.l. . Teléfonos:  (0276) 771.7181 / 5241",Privada,-72.4444649,7.8126862
829,Táchira,"Estado  Tachira , Ciudad San Cristobal Av. Ppal. De Pueblo Nuevo, No. 18-288. Sector Las Pilas. San Cristóbal. Centro De Cirugia San Sebastian – Clinica Privada . Teléfonos:  (0276) 342.2266",Privada,-72.2182477,7.7828606
830,Táchira,"Estado  Tachira , Ciudad San Cristobal Centro Comercial El Samán. Redoma El Educador, Av. Libertador, San Cristóbal Centro Medico Quirurgico El Saman . Teléfonos:  (0276) 510.0307 / 0306 / 0202 / 0267.",Privada,-72.2359304,7.750452
831,Táchira,"Estado  Tachira , Ciudad San Cristobal Av. Los Agustinos, Casa Nro. S-N, Sector Paramillo Centro Medico Quirurgico La Trinidad . Teléfonos:  0276-510,5690 / 5600 / 5698 / 5093",Privada,-72.2072936,7.7909686
832,Táchira,"Estado  Tachira , Ciudad San Cristobal Av. 10, Casa Nª 2-30, Urb. La Victoria Centro Medico Rubio,C.a. . Teléfonos:  0276-762,2175 / Fax: : 0276-762,4298",Privada,-72.2261466,7.7713572
833,Táchira,"Estado  Tachira , Ciudad San Cristobal Calle 14, Esq. Con Carrera 22, Sector Barrio Obrero. San Cristóbal. Hospital Materno Infantil Los Andes . Teléfonos:  (0276) 355.7011",Privada,-72.2183352,7.7725103
834,Táchira,"Estado  Tachira , Ciudad San Cristobal Av. 19 De Abril, Edif. Policlínica Táchira. San Cristóbal. Policlinica Tachira Hospitalizacion . Teléfonos:  (0276) 349.0300 / 0391.",Privada,-72.2141373,7.7584476
835,Táchira,"Estado  Tachira , Ciudad San Juan De Colon Carrera 6 N· 6-68 Centro De Cirugia San Jose . Teléfonos:  0277- 291,4925",Privada,-72.2612201,8.0331765
836,Táchira,"Estado  Tachira , Ciudad San Juan De Colon Carrera 6 N· 6-55 Y 6-65 Clinica El Carmen . Teléfonos:  0277- 291,1558 / 3292 / Fax: 291,5610",Privada,-72.261351,8.033405
837,Táchira,"Estado  Tachira , Ciudad San Juan De Colon Carrera 7 Edf. Sede N· 6-74 Hospital Clinico La Trinidad . Teléfonos:  0277- 291,4736",Privada,-72.2603289,8.0328024
838,Táchira,"Táchira ,  Andina ,  “Av. Lucio Oquendo, La Concordia San Cristóbal.” ,  02763477176",otras,-72.226395,7.756121
839,Táchira,"Seguros Horizonte, Av 19 De Abril, San Cristóbal 5001, Táchira, Venezuela",Hospital,-72.2249367,7.7629846
840,Táchira,"Hospital Padre Justo, Av. Manuel Pulido Mendez, Rubio 5030, Táchira, Venezuela",Hospital,-72.3568913,7.6895337
841,Táchira,"Sanidad Y Asistencia Social, Carrera 6, San Cristóbal 5001, Táchira, Venezuela",Hospital,-72.2323773,7.7742225
842,Táchira,"Ibidsa, Carrera 26, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2152127,7.7672082
843,Táchira,"Clínica De Mamas, Av 19 De Abril, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2154267,7.759497
844,Táchira,"Cardiológico, Hospital Central, San Cristóbal 5001, Táchira, Venezuela",Hospital,-72.2256388,7.7559454
845,Táchira,"Psiquiátrico, Avenida Las Flores, San Cristóbal 5001, Táchira, Venezuela",Hospital,-72.2255496,7.7573539
846,Táchira,"Clínica Sango, Calle 15, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2195686,7.7735654
847,Táchira,"Clínica Ipas M.e., 12 Carrera 1, San Cristóbal 5001, Táchira, Venezuela",Hospital,-72.2356084,7.7731869
848,Táchira,"Clínica Integral De La Mujer, Carrera 17, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2229166,7.7740587
849,Táchira,"Centro Quirurgico De Especialidades, Avenida Francisco Cardenas, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2168012,7.7740986
850,Táchira,"Hospital 1 San Roque, Calle El Trópico, Pregonero 5058, Táchira, Venezuela",Hospital,-71.7706019,8.0227767
851,Táchira,"Centro Clínico El Saman, 3 Avenida Libertador, San Cristóbal 5001, Táchira, Venezuela",Clínica,-72.2342089,7.7792342
852,Táchira,"Ipasme, Carrera 5, Ureña 5048, Táchira, Venezuela",Clínica,-72.4333491,7.9222424
853,Táchira,"Medicatura, Unnamed Road, Abejales 5002, Táchira, Venezuela",Hospital,-71.5088085,7.622412
854,Táchira,"Módulo De Boca De Grita, Cl Principal, 5020, Táchira, Venezuela",Hospital,-72.4015269,8.3668323
855,Táchira,"Ambulatorio, Carrera 4, Lobatera 5036, Táchira, Venezuela",Hospital,-72.2479872,7.929726
856,Trujillo,"Estado Trujillo , Municipio Rafael Rangel , Betijoque Hospital Maria Arcelis Alvarez Hospital Tipo I Casco Central Betijoque Av.5 Entre Calle 24 Y 25 Betijoque Betijoque 3104, Trujillo, Venezuela",Hospital,-70.7336983,9.3809114
857,Trujillo,"Estado Trujillo , Municipio Sucre , Sabana De Mendoza Hospital Dr. Jose Vasallo Cortez Hospital Tipo I Casco Central Sabana De Mendoza Final De La Calle Padilla. Sabana De, Mendoza Sabana De Mendoza 3110, Trujillo, Venezuela",Hospital,-70.7649457,9.43751
858,Trujillo,"Ambulatorio Las Calderas, Carretera Boconó - Trujillo, 3150, Trujillo, Venezuela",Hospital,-70.4060099,9.3536948
859,Trujillo,"Ambulatorio Rural Tipo Ii ""Tres Esquinas"", Calle Del Medio Sector 3, 3150, Trujillo, Venezuela",Hospital,-70.4472572,9.4198704
860,Trujillo,"Seguro Social Ivss, Bloque 2, Calle Principal, Trujillo 3150, Trujillo, Venezuela",Hospital,-70.4329158,9.3625186
861,Trujillo,"Ambulatorio Urbano Tipo I Nuñez Carrillo, Avenida 1 Bolivar, Trujillo 3150, Trujillo, Venezuela",Hospital,-70.443898,9.3624724
862,Trujillo,"Ambulatorio Popular ""Andrés Bello"", 222 Batallón De Infantería ""Cnel. Luis María Rivas Dávila"", Avenida Coro, Trujillo 3150, Trujillo, Venezuela",Hospital,-70.4309776,9.3777802
863,Trujillo,"Servicio De Educación Y Recuperación Nutricional., Avenida Coro, Trujillo 3150, Trujillo, Venezuela",Clínica,-70.4354795,9.3697772
864,Trujillo,"Unidad Geriátrica ""Alejandro Propero Reverend"", Autopista Valera Trujillo, 3150, Trujillo, Venezuela",Hospital,-70.4356935,9.4110399
865,Trujillo,"Ambulatorio Rural Tipo Ii, Calle El Rosario, Trujillo 3150, Trujillo, Venezuela",Hospital,-70.4403327,9.3719801
866,Trujillo,"Sistema De Atención Médica Integral C.a., Calle 4 San Pedro, Trujillo 3150, Trujillo, Venezuela",Clínica,-70.4341329,9.3716356
867,Trujillo,"Módulo ""Carmen Teresa Rondón"", Avenida Principal, 3150, Trujillo, Venezuela",Hospital,-70.4351341,9.4104465
868,Trujillo,"Centro Medico La Guadalupe, Calle 32, Valera 3101, Trujillo, Venezuela",Clínica,-70.6219572,9.2918139
869,Trujillo,"Clinica Uga Ca, Calle 19, Valera 3101, Trujillo, Venezuela",Clínica,-70.6121129,9.3053211
870,Trujillo,"Hospital Central De Valera Pedro Emilio Carrillo, Calle Hospital Central, Valera 3101, Trujillo, Venezuela",Hospital,-70.6096643,9.3177419
871,Trujillo,"Instituto Medico Valera, Av. 6, Valera 3101, Trujillo, Venezuela",Clínica,-70.6136076,9.3000458
872,Trujillo,"Ambulatorio Rural, Unnamed Road, Santo Domingo 3152, Trujillo, Venezuela",Hospital,-70.5222314,9.4060931
873,Trujillo,"Módulo, Avenida Principal De La Muralla, Pampanito 3152, Trujillo, Venezuela",Hospital,-70.4891005,9.416303
874,Trujillo,"Módulo De El Milagro, Estadio El Barrio Milagro,, Valera 3101, Trujillo, Venezuela",Hospital,-70.6010862,9.3060452
875,Trujillo,"Módulo De El Terminal, Av México, Valera 3101, Trujillo, Venezuela",Hospital,-70.5996229,9.3214713
876,Trujillo,"Ipasme, Ipasme Boconó, Av. 23, Boconó 3103, Trujillo, Venezuela",Hospital,-70.2689185,9.2391271
877,Trujillo,"Estado  Trujillo , Ciudad Trujillo Calle Candelaria Nro. 51. Trujillo. Policlinica Trujillo . Teléfonos:  (0272)  236.1933 / 236.5671.",Privada,-70.4342807,9.3676851
878,Trujillo,"Estado  Trujillo , Ciudad Valera Av. 8 Sector Los Limoncitos. Urb. Las Acacias. Valera. Centro Clinico De Cirugia Dr. Jose G. Hernandez . Teléfonos:  (0271)  231.1509 / 4155 / 231.7282
(Telefax)",Privada,-70.6032995,9.3191109
879,Trujillo,"Estado  Trujillo , Ciudad Valera Av. 6 Con Calle 23, Sector Los Limoncitos, Las Acacias, Valera. Instituto Medico Valera (Aribrasca) . Teléfonos:  (0271) 231.0533 / Fax: 231.1024",Privada,-70.6136048,9.2998984
880,Trujillo,"Estado  Trujillo , Ciudad Valera Av. Bolivar Entre Calle 28 Y 29, Nro. 28-71, Las Acacias. Valera. Los Ilustres Centro Medico . Teléfonos:  (0271)  231.2097 / 0589",Privada,-70.6192042,9.2943204
881,Trujillo,"Estado  Trujillo , Ciudad Valera Calle 19 Entre Calle Av. Bolivar Y 10,. Urb. Las Acacias. Valera. Unidad Medico Qx. General Andina Uga, C.a. . Teléfonos:  (0271)  231.1661/ 1667 / 3033 / Fax:
231.0661",Privada,-70.6032995,9.3191109
882,Vargas,"Estado Vargas , Municipio Vargas , Caruao Centro De Diagnostico Integral Caruao Centros De Diagnóstico Integral Caruao Pueblo De Caruao Calle Principal Frente, A La Plaza Entre La Sabana Y Playa Caruao, 1060, Vargas, Venezuela",Centro de Diagnóstico Integral,-66.356023,10.6072853
883,Vargas,"Estado Vargas , Municipio Vargas , Catia La Mar Centro De Atencion Psicofamiliar El Niñ O Calle 1, Catia La Mar 1162, Vargas, Venezuela",otras,-67.0352912,10.6051854
884,Vargas,"Estado Vargas , Municipio Vargas , Catia La Mar Centro De Diagnostico Integral La Paez Centros De Diagnóstico Integral La Paez Calle Mirabal Con Esterlin Calle La Linea, Catia La Mar 1162, Vargas, Venezuela",Centro de Diagnóstico Integral,-67.0140857,10.5968266
885,Vargas,"Estado Vargas , Municipio Vargas , La Guaira Ipasme La Guaira Unidades Tipo Ii El Cardonal Av. Soublette, La Guaira, Edif. Soublette Avenida Soublette, La Guaira 1160, Vargas, Venezuela",otras,-66.9245884,10.603104
886,Vargas,"Estado Vargas , Municipio Vargas , La Guaira Hospital . Dr Jose Maria Vargas (Ivss) Hospital Ital Tipo Iii G Uanape 1 Av S Oublette La Guaira Ivs San Simeon A Monte Carmelo, Caracas 1010, Distrito Capital, Venezuela",Hospital,-66.9113849,10.5162169
887,Vargas,"Estado Vargas , Municipio Vargas , Maiquetia Centro De Diagnostico Integral Maiquetia C Entros De Diagnóstico Integral C Asco De Maiquetia Pesq Cultural A Lado Del Mercado Del Muelle, Av. Soublette Detras Del Complejo, Uero Mis Calle Real Dos Cerritos, Maiquetía 1161, Vargas, Venezuela",Centro de Diagnóstico Integral,-66.971688,10.5981541
888,Vargas,"Estado Vargas , Municipio Vargas , Carlos Soublette Centro De Diagnostico Integral 10 De Marzo C Entros De Diagnóstico Integral 1 0 De Marzo Urb. 10 De Marzo, Av. Carlos Soublette Mis Calle Real Dos Cerritos, Maiquetía 1161, Vargas, Venezuela",Centro de Diagnóstico Integral,-66.971688,10.5981541
889,Vargas,"Hospital Dr. Alfredo Machado, Centro Ambulatorio Dr Alfredo Machado, Av. El Ejército, Catia La Mar 1162, Vargas, Venezuela",Hospital,-67.0387244,10.6001961
890,Vargas,"Hospital De Anare, Ciclovía Del Mar, Anare 1166, Vargas, Venezuela",Hospital,-66.6525689,10.6230483
891,Vargas,"Módulo Guaracarumbo, Avenida 1, Catia La Mar 1162, Vargas, Venezuela",Hospital,-67.0137374,10.5968026
892,Vargas,"Clínica Salud Y Familia, Fecla, Catia La Mar 1162, Vargas, Venezuela",Clínica,-67.0305525,10.601898
893,Vargas,"Centro Obstrético Ginecológico Dr. Luís F Marcano, Clinica Glamar, Av. Álamo, Macuto 1164, Vargas, Venezuela",Clínica,-66.90237,10.6035245
894,Vargas,"Estado  Vargas , Ciudad Catia La Mar Calle La Línea, Qta. Gladis, No. 1  Urb. Weekend, Catia La Mar. Unidad Quirurgica San Antonio . Teléfonos:  0212- 351,1214 / 7644 / 352,1576 / Fax:
351.4966",Privada,-67.0146015,10.5964988
895,Vargas,"Estado  Vargas , Ciudad Macuto Av. Ppal Álamo, Ctro. Médico Siempre 2000.
Macuto. Centro Medico Siempre 2000, C.a . Teléfonos:  0212- 610.2000 /  325.1621 /  0414.
2807947",Privada,-66.8945591,10.603847
896,Vargas,"Estado  Vargas , Ciudad Macuto Av.álamo, Entre Calle Cantera Y Av. España Macuto. Centro Clinico Pediatrico Glamar . Teléfonos:  0212- 335,4792 / 210,3260",Privada,-66.9021441,10.6026656
897,Vargas,"Estado  Vargas , Ciudad Macuto Calle 3, Entre Av. Álamo Y Av. La Playa. Macuto. Centro Obstetrico Ginecologico Dr. Luis F. Marcano . Teléfonos:  0212- 210.3252 / 210.3253 Fax:
210.3290 / 210.3285 / 210.3287",Privada,-66.9022365,10.6035881
898,Vargas,"Estado  Vargas , Ciudad Maiquetia Av. Soublette, Esquina El Brillante. Edif. Sayegh, P- 1 Maiquetía. Instituto De Microcirugia Ocular Jose Maria Vargas . Teléfonos:  0212-461,2145",Privada,-66.9461924,10.5975003
899,Vargas,"Estado  Vargas , Ciudad Maiquetia Calle Las Flores, Edf. Unidad El Cristo. Urb. Vilachá, Maiquetía Unidad Medica El Cristo . Teléfonos:  0212- 332.3429 / 3709 / 1130 / 0090",Privada,-66.9782102,10.5971386
900,Yaracuy,"Estado Yaracuy , Municipio Bolivar , Virtual Bolivar Hospital Dr. Jose Elias Landinez Hospital Tipo I Aroa (Capital) Sector Curaguire Urb. Simon Bolivar 3210, Yaracuy, Venezuela",Hospital,-68.9019335,10.4437052
901,Yaracuy,"Estado Yaracuy , Municipio Bruzual , Capital Bruzual Hospital Dr. Tiburcio Garrido Hospital Tipo I Barrio Pozo Nuevo Calle 18 Entre Avenidas 11 Y 14 Calle 18, Chivacoa 3202, Yaracuy, Venezuela",Hospital,-68.902999,10.1598974
902,Yaracuy,"Estado Yaracuy , Municipio Independencia , Virtual Independencia Clini Ca San Ignacio Clíni Ca Privada Sec Tor Piedra Grande Ac Caña Dulce, A 200 Mts De La Concha, Avenida Alberto Ravell, Al Lado Del Edif., Ustica Sec Independencia, Yaracuy, Venezuela",Privada,-68.6797264,10.3621669
903,Yaracuy,"Estado Yaracuy , Municipio Nirgua , Capital Nirgua Hospital P Adre Oliveros Hospita L Tipo I Nirgua (Capital) Hospital - Ni Avenida Bolivar Frente A La Redoma Del, Rgua Yaracuy 11, Nirgua 3205, Yaracuy, Venezuela",Hospital,-68.5660901,10.1539137
904,Yaracuy,"Estado Yaracuy , Municipio Nirgua , Capital Nirgua Ipasme Nirgua Unidade S Tipo I Nirgua (Capital) Comandancia D Sector El Kiosco, Cerca De La, E La Policia Ipasme Sur 1, Nirgua 3205, Yaracuy, Venezuela",otras,-68.5664919,10.1441235
905,Yaracuy,"Estado Yaracuy , Municipio San Felipe , Capital San Felipe Ipasme San Felipe Unidade S Tipo Iii San Fel Ipe Avenida La Pa Z - San Felipe Ipasme San Felipe, Yaracuy, Venezuela",otras,-68.7453064,10.3401921
906,Yaracuy,"Estado Yaracuy , Municipio San Felipe , Capital San Felipe Fundaci On Niño Jesus Hospital Pediatrico Hospital Ital Higuitos. San Felipe. Municipio San Felipe., Calle Poligono De Tiro. Vereda 2. Los, Vereda 2, San Felipe 3201, Yaracuy, Venezuela",Hospital,-68.731397,10.3287904
907,Yaracuy,"Estado Yaracuy , Municipio San Felipe , Capital San Felipe Hospital D R. Placido Daniel Rodriguez Hospital Ital Tipo Iii L Os Higuitos Los Higu Avenida Villareal Con Callejon La Mosca -, Tipo Ii Yaracuy Los Higuitos Estado Yaracuy Yaracuy, Del Estado, Itos Yaracuy Cocorote, San Felipe 3201, Yaracuy, Venezuela",Hospital,-68.7513065,10.3546448
908,Yaracuy,"Centro Ambulatorio Ivss, Unnamed Road, Chivacoa 3202, Yaracuy, Venezuela",Hospital,-68.8857903,10.1598956
909,Yaracuy,"Centro Medico Metropolitano, Calle 15, San Felipe 3201, Yaracuy, Venezuela",Hospital,-68.7395614,10.3386602
910,Yaracuy,"Estado  Yaracuy , Ciudad San Felipe Av. 9 Cruce Con Calle 16. San Felipe. Clinica De Especialidades Medico Quirurgicas, C.a. . Teléfonos:  (0254) 231.0879 / 5712 / 4723 /
234.3348 / Fax: 231.1770 / 3666",Privada,-68.7393427,10.3385281
911,Yaracuy,"Estado  Yaracuy , Ciudad San Felipe Calle 8 Cruce Con Av. 9, Edif: Policlínica San Felipe. San Felipe. Policlinica San Felipe . Teléfonos:  (0254) 234.4494 / 1485.",Privada,-68.7363888,10.3422431
912,Zulia,"Estado Zulia , Municipio Almirante Padilla , Isla De Toas Hospital Isla De Toas Hospital Tipo I Sector El Toro (Isla De Toas) Toas Island, Isla De Toas, Zulia, Venezuela",Hospital,-71.6584358,10.9565502
913,Zulia,"Estado Zulia , Municipio Almirante Padilla , Isla De Toas Centro De Diagnostico Integral Isla De Toas Centros De Diagnóstico Integral Sector El Toro (Isla De Toas) Sector El Toro, Islas Toas Sector El Toro, Isla De Toas 4030, Zulia, Venezuela",Centro de Diagnóstico Integral,-71.6458278,10.9578009
914,Zulia,"Estado Zulia , Municipio Baralt , Libertador Centro De Diagnostico Integral Rancho Grande Centros De Diagnóstico Integral Sector Rancho Grande, Antigua Clínica, De Pdvsa Vía Principal De San Jacinto, Mérida 5101, Mérida, Venezuela",Centro de Diagnóstico Integral,-71.1477962,8.5829573
915,Zulia,"Estado Zulia , Municipio Baralt , Pueblo Nuevo Centro De Diagnostico Integral Sector La Florida Centros De Diagnóstico Integral La Florida Sector La Florida, E/ Vía Principal Y Calle, 3, Al Lado Del Deposito De La Alcaldía Sector La Florida, Pueblo Nuevo 4015, Zulia, Venezuela",Centro de Diagnóstico Integral,-70.9286732,9.8362939
916,Zulia,"Estado Zulia , Municipio Cabimas , La Rosa Centro De Diagnostico Integral La Rosa Ce Ntros De Diagnóstico Integral Pd Av. Principal De La Rosa, Antigua Clínica, Vsa Misi Cabimas 4013, Zulia, Venezuela",Centro de Diagnóstico Integral,-71.4654637,10.4038861
917,Zulia,"Estado Zulia , Municipio Cabimas , Jorge Hernandez Centro De Diagnostico Integral Jorge Hernandez San Mateo Ce Ntros De Diagnóstico Integral De Mateo Y Avenida 34. Después De La Parada, Parroquia Jorge Hernández: Calle San, La Nueva Cabimas Misi Avenida 34 & Calle San Mateo, Cabimas 4013, Zulia, Venezuela",Centro de Diagnóstico Integral,-71.421149,10.3841725
918,Zulia,"Estado Zulia , Municipio Catatumbo , Encontrados Centro De Diagnostico Integral Encontrados Ce Ntros De Diagnóstico Integral En Contrados Te Antiguo Ferrocarril, Al Fondo De La, Proteccion Civil. Sitio Que Ocupo El, Detras De La Alcaldia Al Lado De, Rminal De Encontrados Misi Encontrados 5101, Zulia, Venezuela",Centro de Diagnóstico Integral,-72.2363327,9.0611055
